2021052101848,2021,052101848,2,5,0,18,19,5,1,0,0,1,0,0,0,0,1,1,6,6,1,29,6,999,1,10,BMW S 1000,2,E01018525,0,-1
2021131082144,2021,131082144,2,5,0,17,19,3,5,0,0,1,0,0,0,0,1,1,5,6,1,60,9,999,1,10,BMW S 1000,9,E01011847,0,-1
2021320455682,2021,320455682,1,5,0,13,13,6,2,0,0,1,0,0,7,4,1,1,6,6,1,36,7,999,1,4,BMW S 1000,-1,-1,0,-1
2021221089027,2021,221089027,1,5,0,17,19,4,1,0,0,0,0,0,1,0,1,1,5,6,1,34,6,999,1,0,BMW S 1000,8,E01009846,0,-1
2021302101313,2021,302101313,2,5,0,13,13,3,7,0,0,8,0,0,0,0,1,1,6,6,1,42,7,999,1,3,BMW S 1000,9,E01007711,0,-1
2021991070150,2021,991070150,1,5,0,15,15,2,5,0,0,7,5,0,0,0,1,1,5,6,1,29,6,999,1,4,BMW S 1000,6,-1,0,-1
2021010327169,2021,010327169,2,5,0,14,14,7,3,0,0,1,1,0,0,0,1,1,6,6,1,44,7,999,1,3,BMW S 1000,8,E01004081,0,-1
2021061081004,2021,061081004,1,5,0,18,19,6,2,0,0,2,0,0,0,0,1,1,6,6,1,18,4,999,1,10,BMW S 1000,-1,-1,0,-1
2021471061373,2021,471061373,2,5,0,4,4,5,1,0,0,0,1,4,0,0,4,1,5,6,1,50,8,999,1,4,BMW S 1000,10,E01032638,0,-1
2021361090962,2021,361090962,2,5,0,18,19,5,1,0,0,8,0,0,0,0,3,1,6,6,1,54,8,999,1,11,BMW S 1000,1,E01026833,0,-1
2021302100304,2021,302100304,1,5,0,16,19,8,6,0,0,0,0,0,0,0,1,1,6,6,1,31,6,999,1,1,BMW S 1000,9,E01007425,0,-1
2021430021716,2021,430021716,1,4,0,13,13,5,1,0,0,0,0,0,0,0,1,1,6,6,1,30,6,999,1,5,BMW S 1000,5,E01033573,0,-1
2021991050682,2021,991050682,2,5,0,18,19,7,3,0,0,8,2,0,0,0,1,1,5,6,1,46,8,999,1,3,BMW S 1000,2,E01027422,0,-1
